,f1,g,recall,precision,pf,wins
avifile.csv,0.26,0.23,0.4,0.29,0.29,3
baadengine.csv,0.36,0.35,0.94,0.27,0.82,8
bibedt.csv,0.47,0.57,0.62,0.38,0.4,15
exl.csv,0.35,0.51,0.6,0.31,0.46,10
gdis.csv,0.39,0.53,0.62,0.33,0.5,12
gogoego.csv,0.41,0.52,0.61,0.35,0.56,11
httpcontentparser.csv,0.32,0.36,0.34,0.29,0.31,6
jaxlib.csv,0.42,0.54,0.5,0.38,0.34,14
jgameai.csv,0.11,0.09,0.07,0.18,0.04,0
jhotdraw.csv,0.34,0.39,0.6,0.24,0.67,4
loki-lib.csv,0.39,0.58,0.59,0.33,0.43,13
patterntesting.csv,0.46,0.3,0.94,0.3,0.92,7
pokeglobal.csv,0.37,0.44,0.68,0.31,0.63,9
werx.csv,0.45,0.0,1.0,0.29,1.0,2
xbg.csv,0.18,0.23,0.2,0.19,0.38,1
zealos.csv,0.27,0.31,0.27,0.37,0.25,5
