,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.4,0.29,0.29,0.74,3.0,10
baadengine.csv,0.94,0.27,0.82,0.4,2.0,2
bibedt.csv,0.62,0.38,0.4,0.56,0.0,15
exl.csv,0.6,0.31,0.46,0.55,1.0,12
gdis.csv,0.62,0.33,0.5,0.53,2.0,9
gogoego.csv,0.61,0.35,0.56,0.47,1.0,11
httpcontentparser.csv,0.34,0.29,0.31,0.54,1.0,8
jaxlib.csv,0.5,0.38,0.34,0.62,1.0,13
jgameai.csv,0.07,0.18,0.04,0.75,2.0,5
jhotdraw.csv,0.6,0.24,0.67,0.59,4.0,1
loki-lib.csv,0.59,0.33,0.43,0.48,2.0,7
patterntesting.csv,0.94,0.3,0.92,0.4,2.0,4
pokeglobal.csv,0.68,0.31,0.63,0.52,2.0,6
werx.csv,1.0,0.29,1.0,0.41,4.0,0
xbg.csv,0.2,0.19,0.38,0.8,3.0,3
zealos.csv,0.27,0.37,0.25,0.73,1.0,14
