,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.4,0.27,0.31,0.63,0.24,0.17,0.24,0.47,0.27,0.69,0.38,0.35,0.08,0.96,0.47,0.46,0.5
arm-webradio.csv,0.36,0.21,0.28,0.44,0.32,0.21,0.49,0.3,0.33,0.46,0.24,0.31,0.23,0.42,0.47,0.56,1.0
codepurge.csv,0.48,0.24,0.21,0.26,0.27,0.13,0.17,0.11,0.0,0.22,0.42,0.41,0.91,0.26,0.22,0.44,0.44
fw4spl.csv,0.42,0.94,0.16,0.25,0.16,0.13,0.31,0.13,0.15,0.08,0.1,0.22,0.22,0.53,0.44,0.32,0.25
glas.csv,0.54,0.24,0.24,0.36,0.22,0.38,0.56,0.36,0.99,0.6,0.25,0.22,0.29,0.42,0.54,0.36,0.31
grisbi.csv,0.44,0.23,0.25,0.88,0.27,0.3,0.99,0.38,0.57,0.85,0.13,0.33,0.27,0.48,0.61,0.63,0.42
gwanted.csv,0.0,0.0,0.0,0.09,0.94,0.0,0.0,0.0,0.0,0.2,0.0,0.28,0.0,0.0,0.32,0.03,0.0
lcfizvtop.csv,0.41,0.23,0.21,0.44,0.22,1.0,0.48,0.19,0.43,0.71,0.15,0.32,0.23,0.22,0.61,0.34,0.26
ldview.csv,0.98,0.14,0.16,0.46,0.4,0.12,0.51,0.29,0.19,0.44,0.29,0.36,0.17,0.48,0.2,0.4,0.4
libmesh.csv,0.64,0.11,0.16,0.6,0.23,0.26,0.29,0.92,0.25,0.56,0.33,0.25,0.11,0.48,0.54,0.29,0.14
mediaportal.csv,0.0,0.07,0.08,0.74,0.27,0.0,0.06,0.0,0.0,0.73,0.2,0.94,0.08,0.0,0.69,0.26,0.08
olex2.csv,0.46,0.22,0.34,0.65,0.27,0.17,0.67,0.22,0.2,0.29,0.38,0.3,0.29,0.43,0.27,0.97,0.45
oppna-program-hsatools.csv,0.46,0.23,0.23,1.0,0.34,0.25,0.91,0.39,0.37,0.96,0.15,0.31,0.25,0.5,0.59,0.63,0.42
qlc.csv,0.24,0.0,0.97,0.31,0.18,0.0,0.21,0.22,0.09,0.2,0.5,0.09,0.21,0.6,0.27,0.12,0.0
somap.csv,0.53,0.23,0.24,0.89,0.3,0.31,0.9,0.53,0.57,0.99,0.16,0.32,0.25,0.55,0.7,0.63,0.42
wxcode.csv,0.25,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.0,0.0,1.0,0.09,0.0,0.09,0.0,0.15,0.0
xcf.csv,0.49,0.25,0.26,0.63,0.38,0.18,0.64,0.35,0.54,0.69,0.19,0.34,0.22,0.54,1.0,0.62,0.44
