,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.55,0.51,0.48,0.62,0.98,0.55,0.0
encog-java.csv,0.91,0.05,0.59,0.06,0.2,0.55,0.09
h2database.csv,0.74,0.97,0.13,0.38,0.07,0.18,0.22
haphazard.csv,0.09,0.16,0.27,0.36,0.09,0.93,0.25
jaql.csv,0.7,0.57,0.3,0.98,0.7,0.34,0.62
raven-monitoring.csv,0.48,0.4,0.95,0.49,0.35,0.55,0.52
v8.csv,0.61,0.59,0.44,0.56,0.32,0.4,0.94
