,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.22,0.21,0.46,0.56,0.98,0.31,0.87
encog-java.csv,0.94,0.06,0.55,0.1,0.22,0.31,0.14
h2database.csv,0.29,0.98,0.16,0.42,0.1,0.12,0.31
haphazard.csv,0.09,0.14,0.31,0.32,0.11,0.96,0.35
jaql.csv,0.34,0.29,0.3,0.98,0.64,0.19,0.73
raven-monitoring.csv,0.18,0.17,0.97,0.43,0.32,0.3,0.67
v8.csv,0.26,0.29,0.46,0.58,0.58,0.23,0.99
