,elmo.csv,xbplayer.csv,decidr.csv,tolven.csv,mscore.csv
decidr.csv,0.28,0.47,0.0,0.46,0.22
elmo.csv,0.0,0.13,0.02,0.01,0.12
mscore.csv,0.31,0.38,0.33,0.38,0.0
tolven.csv,0.57,0.8,0.07,0.0,0.09
xbplayer.csv,0.12,0.0,0.02,0.21,0.06
