,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.94,1.07,0.54,0.99,0.75,0.58,0.83
brlcad.csv,0.45,1.04,0.66,1.0,0.79,0.72,1.0
ftm.csv,0.77,1.2,0.82,0.7,0.73,0.44,0.59
google-web-toolkit.csv,0.92,1.05,0.76,0.97,0.49,0.56,0.94
jcache.csv,0.8,1.02,0.63,0.51,0.7,0.81,0.19
mimosa.csv,0.81,1.02,0.93,0.25,0.85,0.93,0.41
ogre.csv,0.74,0.05,0.85,0.42,0.76,0.76,0.98
