,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,uface.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,geogebra.csv,duplicati.csv
somap.csv,0.23,0.28,0.58,0.54,0.52,0.39,0.45,0.56,0.19,0.37,0.29,0.48,0.22,0.81,0.43,0.42,0.53,0.78,0.76,0.9,0.57,0.76,0.53,0.58,0.66,0.21,0.41,0.55,0.23,0.92,0.78,0.21,0.64,0.72,0.69,0.84,0.79,0.73,0.56,0.82,0.24,0.8,0.79,0.69,0.09,0.55,0.07,0.37,0.38,0.78
