,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,3.0,6.0,1.0,0.0,1.0,85.0,74.0,0.0,1.0,0.0
flylegacy.csv,0.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,0.0
jguard.csv,0.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,1.0
m-a-d-n-e-s-s.csv,4.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0
mob-sen-plat.csv,0.0,0.0,2.0,16.0,1.0,4.0,0.0,0.0,2.0,1.0
raygina.csv,0.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,3.0,1.0
st-filteredstatistics.csv,6.0,2.0,0.0,1.0,0.0,1.0,14.0,0.0,3.0,0.0
upp-mirror.csv,4.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,0.0
wishmaster.csv,7.0,3.0,2.0,21.0,0.0,2.0,0.0,2.0,4.0,62.0
yarp.csv,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0
