,lamp.csv,thout.csv,fityk.csv,hibernate.csv
fityk.csv,14.0,1.0,0.0,10.0
hibernate.csv,27.0,10.0,1.0,0.0
lamp.csv,0.0,1.0,0.0,4.0
thout.csv,11.0,0.0,0.0,36.0
