,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv
ardour.csv,0.13,0.23,0.12,0.25,0.15,0.27,0.51,0.47,0.25,0.11,0.16,0.15,0.01,0.36,0.09
bl-toolkit.csv,0.26,0.29,0.4,0.63,0.55,0.0,0.95,0.62,0.56,0.47,0.43,0.4,0.44,0.63,0.84
bochs.csv,0.35,0.41,0.72,0.5,0.05,0.5,0.09,0.19,0.52,0.21,0.33,0.28,0.39,0.41,0.2
emeraldemu.csv,0.1,0.02,0.25,0.0,0.12,0.23,0.04,0.16,0.21,0.19,0.04,0.43,0.27,0.26,0.04
fbmanager.csv,0.0,0.26,0.26,0.32,0.82,0.23,0.41,0.34,0.31,0.16,0.24,0.16,0.28,0.22,0.12
modellus.csv,0.16,0.13,0.22,0.28,0.26,0.32,0.2,0.38,0.21,0.18,0.2,0.01,0.51,0.5,0.34
openmalaria.csv,0.42,0.23,0.53,0.66,0.47,0.5,0.46,0.34,0.53,0.51,0.0,0.74,0.59,0.42,0.34
pi-qmc.csv,0.74,0.4,0.57,0.54,0.36,0.55,0.96,0.59,0.5,0.33,0.24,0.36,0.44,0.29,0.02
plplot.csv,0.68,0.67,0.73,0.69,0.82,0.59,0.59,0.81,0.82,0.0,0.71,0.53,0.76,0.91,0.09
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
psycle.csv,0.52,0.02,0.65,0.74,0.8,0.59,0.72,0.69,0.55,0.51,0.71,0.63,0.73,0.87,0.79
qgis.csv,0.23,0.34,0.01,0.31,0.39,0.27,0.22,0.22,0.34,0.23,0.18,0.27,0.38,0.32,0.11
sbml.csv,0.58,0.53,0.62,0.69,0.93,0.55,0.49,0.03,0.65,0.3,0.49,0.48,0.59,0.77,0.27
unimrcp.csv,0.06,0.13,0.1,0.18,0.11,0.14,0.01,0.0,0.19,0.12,0.02,0.28,0.21,0.23,0.05
wow-qrsk.csv,0.1,0.21,0.15,0.2,0.23,0.09,0.16,0.12,0.0,0.26,0.12,0.22,0.2,0.45,0.04
