,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv
ardour.csv,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,47.0,0.0,7.0,3.0,0.0,25.0,2.0
bl-toolkit.csv,3.0,1.0,0.0,2.0,0.0,0.0,14.0,6.0,5.0,10.0,1.0,0.0,1.0,52.0,7.0
bochs.csv,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,73.0,2.0,8.0,0.0,3.0,36.0,2.0
emeraldemu.csv,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,5.0,0.0,2.0,0.0,21.0,1.0
fbmanager.csv,0.0,3.0,0.0,3.0,0.0,3.0,5.0,1.0,2.0,1.0,7.0,0.0,0.0,23.0,0.0
modellus.csv,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,57.0,3.0
openmalaria.csv,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,17.0,5.0,0.0,5.0,0.0,28.0,2.0
pi-qmc.csv,0.0,2.0,0.0,1.0,1.0,2.0,13.0,0.0,34.0,4.0,4.0,3.0,2.0,15.0,0.0
plplot.csv,1.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,68.0,0.0,3.0,0.0,1.0,84.0,0.0
powerfolder.csv,64.0,268.0,171.0,1.0,0.0,0.0,100.0,107.0,1.0,77.0,92.0,1.0,0.0,0.0,77.0
psycle.csv,2.0,0.0,0.0,11.0,0.0,2.0,15.0,1.0,5.0,13.0,0.0,0.0,3.0,78.0,3.0
qgis.csv,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,21.0,1.0,3.0,0.0,1.0,22.0,3.0
sbml.csv,4.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,20.0,0.0,1.0,6.0,2.0,90.0,2.0
unimrcp.csv,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,24.0,3.0,1.0,3.0,0.0,12.0,0.0
wow-qrsk.csv,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,8.0,2.0,2.0,3.0,36.0,1.0
