,0,1,2,3,4,5
rectracker.csv,[0.86],[0.86],[1.0],[1.0],[0.0],[1.0]
dynalloy.csv,[0.6],[0.75],[1.0],[0.75],[0.0],[0.86]
mpqc.csv,[0.2],[0.0],[0.08],[0.0],[0.0],[0.0]
thout.csv,[0.25],[0.44],[0.0],[0.36],[0.0],[0.4]
sabbu.csv,[1.0],[0.86],[0.29],[0.86],[0.0],[1.0]
unladen-swallow.csv,[0.16],[0.21],[0.12],[0.22],[0.33],[0.2]
powerfolder-.csv,[0.6],[0.67],[0.56],[0.67],[0.0],[1.0]
barracudamvc.csv,[0.0],[0.78],[0.0],[0.8],[0.0],[0.8]
nutz.csv,[0.6],[0.7],[0.43],[0.6],[0.0],[0.67]
apolloplayer.csv,[0.0],[0.75],[0.4],[0.75],[0.25],[0.75]
vxl.csv,[0.14],[0.0],[0.0],[0.0],[0.0],[0.0]
fbmanager.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
olsrd.csv,[1.0],[0.8],[0.33],[0.83],[0.0],[0.83]
jajuk.csv,[0.22],[0.67],[0.8],[0.67],[1.0],[0.67]
sqlpower-library.csv,[1.0],[1.0],[1.0],[1.0],[0.0],[1.0]
heekscad.csv,[0.67],[0.83],[0.8],[0.71],[0.0],[0.62]
zorannt.csv,[0.0],[0.12],[0.0],[0.17],[0.0],[0.14]
emftriple.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
jicarilla.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
sevenupdate.csv,[1.0],[1.0],[0.75],[1.0],[0.0],[1.0]
nuttx.csv,[0.0],[0.91],[0.0],[0.92],[1.0],[0.92]
psrchive.csv,[0.0],[0.25],[0.0],[0.25],[0.0],[0.25]
jvcl.csv,[0.29],[0.11],[0.2],[0.25],[0.25],[0.12]
kdenlive.csv,[1.0],[0.83],[1.0],[0.83],[1.0],[0.67]
hatari.csv,[0.5],[0.25],[0.0],[0.25],[0.0],[0.33]
maidsafe-dht.csv,[0.0],[0.5],[1.0],[0.5],[0.0],[0.5]
brlcad.csv,[0.07],[0.37],[0.0],[0.38],[0.12],[0.37]
opentibia.csv,[0.83],[1.0],[0.75],[1.0],[1.0],[1.0]
plee-the-bear.csv,[0.15],[0.14],[0.0],[0.12],[0.0],[0.14]
xcsoar.csv,[1.0],[0.86],[0.0],[0.83],[0.0],[0.83]
vapor.csv,[0.67],[0.0],[0.67],[0.0],[1.0],[0.33]
reaper-ecad.csv,[0.23],[0.4],[0.08],[0.4],[0.0],[0.4]
jmri.csv,[0.69],[0.67],[0.61],[0.62],[1.0],[0.67]
igarden.csv,[1.0],[1.0],[0.67],[0.67],[1.0],[1.0]
mb-unit.csv,[0.82],[0.83],[0.81],[0.84],[0.57],[0.87]
ossim.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
jlinalg.csv,[1.0],[0.83],[0.0],[0.8],[0.0],[0.8]
megasquirtavr.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
psycle.csv,[1.0],[0.81],[0.0],[0.78],[1.0],[0.8]
beast-mcmc.csv,[0.55],[0.64],[0.33],[0.6],[0.5],[0.75]
ikvm.csv,[0.0],[0.5],[0.5],[0.33],[1.0],[0.5]
bscwweasel.csv,[0.0],[0.11],[0.5],[0.11],[0.0],[0.11]
zact.csv,[0.0],[0.0],[0.0],[0.0],,
zscreen.csv,[0.5],[0.6],[1.0],[0.6],[1.0],[0.6]
sarasvati.csv,[0.17],[0.0],[0.25],[0.0],[0.0],[0.0]
flylegacy.csv,[0.8],[0.33],[0.0],[0.67],[1.0],[0.5]
nullc.csv,[1.0],[1.0],[1.0],[0.8],[0.0],[1.0]
dvt.csv,[0.5],[0.6],[0.0],[0.5],[0.0],[0.67]
retromenu.csv,[0.0],[0.2],[0.0],[0.2],[0.0],[0.17]
jatlas.csv,[0.0],[0.5],[0.0],[0.5],[0.0],[0.5]
liferea.csv,[0.0],[1.0],[0.0],[0.33],[0.0],[0.33]
array4j.csv,[0.0],[0.5],[0.0],[0.67],[0.0],[0.67]
go.csv,[0.0],[1.0],[1.0],[1.0],[0.0],[1.0]
zealos.csv,[0.0],[0.25],[0.0],[0.25],[0.0],[0.25]
ns-3.csv,[0.75],[0.7],[0.75],[0.75],[0.75],[0.77]
nug.csv,[0.5],[0.0],[0.0],[0.0],[1.0],[0.0]
critterding.csv,[0.0],[0.33],[0.5],[0.33],[0.0],[0.5]
optalgtoolkit.csv,[0.33],[0.33],[0.0],[0.25],[0.0],[0.25]
kwave.csv,[0.0],[0.0],[0.29],[1.0],[0.0],[0.0]
superwaba.csv,[1.0],[1.0],[1.0],[0.8],[0.75],[1.0]
ltp.csv,[0.0],[0.73],[0.0],[0.71],[0.0],[0.69]
pdfedit.csv,[0.17],[0.5],[0.0],[0.25],[0.0],[0.33]
blogentis.csv,[0.33],[0.17],[0.14],[0.17],[0.0],[0.2]
mclient-mume.csv,[0.5],[0.8],[0.0],[0.75],[0.0],[0.75]
firebird.csv,[0.54],[0.62],[1.0],[0.57],[0.8],[0.67]
