,f1,g,recall,precision,pf,wins
carabiner.csv,0.38,0.565,0.59,0.335,0.51,10
continuum-ide.csv,0.235,0.26,0.225,0.31,0.14500000000000002,3
free-evolution.csv,0.455,0.595,0.765,0.32999999999999996,0.5349999999999999,12
gtad.csv,0.28,0.315,0.275,0.33999999999999997,0.155,5
jaxen.csv,0.385,0.5,0.73,0.265,0.755,7
jruby.csv,0.27,0.355,0.5800000000000001,0.275,0.6950000000000001,1
jsr308-langtools.csv,0.405,0.625,0.665,0.29500000000000004,0.515,11
kaffeine.csv,0.38,0.49,0.71,0.30000000000000004,0.54,9
oorexx.csv,0.195,0.38,0.33,0.265,0.12,4
qedo.csv,0.255,0.2,0.17,0.33499999999999996,0.235,0
sarasvati.csv,0.245,0.47,0.62,0.345,0.35,8
taokgame.csv,0.16999999999999998,0.21,0.18,0.42000000000000004,0.16,2
zabbix.csv,0.255,0.445,0.4,0.30500000000000005,0.28500000000000003,6
