,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.54,0.62,0.0,0.44,0.66,0.75,0.05,0.25,0.0
fontforge.csv,0.09,0.45,0.0,0.0,0.0,0.67,0.17,0.79,0.05,0.09
hatari.csv,0.6,0.69,0.71,0.52,0.5,0.58,0.57,0.24,0.34,0.33
jcl.csv,0.63,0.59,0.66,0.52,0.73,0.58,0.69,0.54,0.71,0.56
ltp.csv,0.38,0.56,0.53,0.62,0.72,0.61,0.47,0.42,0.49,0.64
net-snmp.csv,0.64,0.64,0.38,0.47,0.53,0.41,0.93,0.7,0.32,0.56
opde.csv,0.0,0.59,0.0,0.58,0.0,0.64,0.92,0.0,0.48,0.2
powerfolder-.csv,0.64,0.72,0.45,0.5,0.52,0.36,0.92,0.63,0.58,0.44
quantlib.csv,0.0,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.56
