,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.36,0.56,0.0,0.71,0.58,0.03,1.0,0.25,0.0
fontforge.csv,0.44,0.31,0.43,0.36,0.69,0.49,0.02,0.76,0.12,0.2
hatari.csv,0.5,0.44,0.66,0.36,0.71,0.5,0.02,0.42,0.12,0.19
jcl.csv,0.51,0.42,0.51,0.37,0.78,0.48,0.03,0.46,0.24,0.2
ltp.csv,0.52,0.3,0.46,0.41,0.8,0.44,0.02,0.5,0.13,0.24
net-snmp.csv,0.56,0.35,0.53,0.3,0.73,0.36,0.07,0.52,0.07,0.23
opde.csv,0.45,0.36,0.45,0.52,0.69,0.46,0.06,0.44,0.12,0.14
powerfolder-.csv,0.51,0.56,0.55,0.34,0.68,0.47,0.06,0.52,0.13,0.2
quantlib.csv,0.45,0.17,0.0,0.0,0.69,0.2,0.0,0.44,0.12,0.28
