,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.48,0.38,0.0,0.32,0.45,0.44,0.0,0.92,0.0
fontforge.csv,0.42,0.31,0.41,0.37,0.33,0.36,0.37,0.44,0.37,0.35
hatari.csv,0.42,0.44,0.56,0.44,0.38,0.46,0.45,0.28,0.41,0.76
jcl.csv,0.45,0.42,0.47,0.57,0.4,0.42,0.46,0.46,0.56,0.49
ltp.csv,0.81,0.38,0.48,0.56,0.47,0.44,0.4,0.72,0.44,0.51
net-snmp.csv,0.44,0.45,0.53,0.35,0.48,0.71,0.6,0.33,0.56,0.34
opde.csv,0.4,0.43,0.42,0.63,0.33,0.39,0.71,0.29,0.45,0.86
powerfolder-.csv,0.35,0.51,0.45,0.34,0.35,0.69,0.44,0.32,0.33,0.46
quantlib.csv,0.4,0.83,0.0,0.0,0.33,0.97,0.0,0.29,0.37,0.63
