,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.52,0.62,0.0,0.92,0.65,1.0,0.04,0.21,0.0
fontforge.csv,0.95,0.9,0.93,1.0,1.0,0.77,1.0,0.79,1.0,0.96
hatari.csv,0.63,0.71,0.72,0.8,0.89,0.58,1.0,0.88,0.86,0.29
jcl.csv,0.9,0.58,0.83,0.52,0.87,0.59,1.0,0.54,0.71,0.67
ltp.csv,0.34,0.71,0.83,0.68,0.78,0.73,1.0,0.38,0.93,0.79
net-snmp.csv,0.66,0.74,0.34,0.56,0.52,0.39,1.0,0.88,0.29,0.96
opde.csv,1.0,0.61,1.0,0.56,1.0,0.76,1.0,1.0,0.79,0.17
powerfolder-.csv,0.71,0.71,0.41,0.72,0.67,0.32,1.0,0.67,0.79,0.42
quantlib.csv,1.0,0.03,0.0,0.0,1.0,0.09,0.0,1.0,1.0,0.54
