,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.0,25.0,3.0,2.0,11.0,10.0,0.0,0.0,5.0,0.0,3.0,23.0,18.0,0.0,2.0,3.0,30.0
arm-webradio.csv,2.0,17.0,7.0,1.0,1.0,7.0,4.0,0.0,2.0,0.0,8.0,1.0,15.0,5.0,2.0,2.0,0.0
codepurge.csv,11.0,1.0,22.0,0.0,4.0,1.0,0.0,1.0,91.0,0.0,6.0,18.0,0.0,7.0,0.0,1.0,7.0
fw4spl.csv,0.0,0.0,6.0,1.0,27.0,0.0,0.0,0.0,6.0,0.0,3.0,23.0,6.0,2.0,7.0,3.0,3.0
glas.csv,0.0,3.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,82.0,14.0,9.0,1.0,0.0,11.0,18.0
grisbi.csv,0.0,69.0,13.0,4.0,48.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,13.0,5.0,1.0,2.0,3.0
gwanted.csv,3.0,5.0,132.0,0.0,0.0,2.0,0.0,0.0,91.0,0.0,82.0,2.0,168.0,1.0,1.0,1.0,1.0
lcfizvtop.csv,1.0,1.0,7.0,2.0,18.0,0.0,0.0,3.0,1.0,0.0,18.0,21.0,1.0,4.0,4.0,1.0,0.0
ldview.csv,0.0,18.0,5.0,0.0,13.0,13.0,0.0,0.0,2.0,0.0,2.0,23.0,5.0,2.0,1.0,4.0,23.0
libmesh.csv,0.0,47.0,132.0,2.0,22.0,7.0,1.0,0.0,3.0,0.0,13.0,2.0,13.0,2.0,3.0,0.0,1.0
mediaportal.csv,57.0,2.0,0.0,2.0,21.0,58.0,79.0,0.0,91.0,0.0,0.0,0.0,168.0,106.0,4.0,130.0,131.0
olex2.csv,1.0,38.0,9.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,27.0,13.0,7.0,0.0,5.0,0.0,9.0
oppna-program-hsatools.csv,0.0,66.0,24.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,21.0,14.0,0.0,3.0,7.0,1.0
qlc.csv,0.0,10.0,0.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,1.0,22.0,168.0,2.0,1.0,1.0,131.0
somap.csv,0.0,72.0,7.0,2.0,23.0,0.0,0.0,0.0,6.0,0.0,3.0,22.0,24.0,2.0,4.0,4.0,3.0
wxcode.csv,1.0,0.0,132.0,0.0,163.0,58.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.0
xcf.csv,1.0,24.0,24.0,0.0,12.0,8.0,2.0,9.0,3.0,0.0,25.0,33.0,29.0,0.0,0.0,2.0,3.0
