,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.67,0.3,0.56,0.11,0.11,0.52,0.67,1.0,0.33
jicarilla.csv,0.06,0.0,0.96,0.0,0.0,0.0,0.14,0.44,0.12
optalgtoolkit.csv,0.64,0.26,0.57,0.08,0.16,0.94,0.62,0.49,0.28
oscarmcmaster.csv,0.27,0.18,0.31,0.15,0.11,0.09,0.1,0.09,0.93
ossim.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.04
projectts.csv,0.6,0.39,0.57,0.15,0.11,0.43,0.97,0.47,0.38
sabbu.csv,0.97,0.22,0.11,0.15,0.15,0.34,0.36,0.37,0.36
vxl.csv,0.44,0.93,0.69,0.02,0.0,0.17,0.72,0.8,0.21
zact.csv,0.0,0.0,0.0,0.08,0.73,0.34,0.0,0.0,0.32
