,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.98,0.57,0.78,0.79,0.64,0.77,0.89,0.0,0.57
jicarilla.csv,0.07,0.0,0.05,0.0,0.01,0.0,0.07,0.28,0.27
optalgtoolkit.csv,0.39,0.56,0.27,0.41,0.42,0.0,0.37,0.44,0.42
oscarmcmaster.csv,0.22,0.19,0.14,0.08,0.37,0.06,0.0,0.0,0.0
ossim.csv,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
projectts.csv,0.43,1.0,0.54,0.61,0.79,0.81,0.0,0.61,0.61
sabbu.csv,0.0,0.39,0.03,0.32,0.56,0.48,0.15,0.22,0.51
vxl.csv,0.83,0.0,0.81,0.29,0.29,0.1,0.89,1.0,0.75
zact.csv,0.0,0.01,0.0,0.03,0.0,0.32,0.0,0.0,0.83
