,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,libarchive.csv
awemud.csv,0.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,213.0,52.0,8.0,0.0,0.0,2.0,1.0,1.0
bullet.csv,2.0,1.0,4.0,6.0,0.0,0.0,11.0,1.0,457.0,7.0,14.0,0.0,2.0,54.0,1.0,1.0
customwars.csv,0.0,2.0,12.0,19.0,0.0,3.0,7.0,4.0,9.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0
dvd-create.csv,2.0,1.0,0.0,1.0,0.0,0.0,27.0,3.0,1508.0,2.0,12.0,0.0,0.0,2.0,0.0,5.0
gbif-indexingtoolkit.csv,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2488.0,52.0,1.0,2.0,5.0,0.0,0.0,1.0
go.csv,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,823.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
growl-for-windows.csv,1.0,2.0,0.0,1.0,0.0,2.0,8.0,1.0,939.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
gss.csv,2.0,2.0,0.0,3.0,0.0,2.0,7.0,6.0,1198.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0
kwave.csv,1.0,3.0,0.0,4.0,0.0,2.0,4.0,1.0,1276.0,3.0,8.0,0.0,1.0,1.0,3.0,7.0
libarchive.csv,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,554.0,0.0,14.0,0.0,1.0,3.0,0.0,0.0
linux-ntfs.csv,1.0,3.0,4.0,1.0,0.0,2.0,17.0,4.0,129.0,52.0,1.0,0.0,0.0,0.0,0.0,2.0
lsb.csv,1.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,410.0,52.0,25.0,0.0,0.0,0.0,0.0,5.0
mpgravity.csv,1.0,2.0,12.0,3.0,0.0,3.0,8.0,1.0,1356.0,0.0,17.0,1.0,6.0,2.0,0.0,4.0
qcad2.csv,2.0,4.0,4.0,3.0,0.0,1.0,0.0,5.0,413.0,13.0,6.0,0.0,0.0,3.0,1.0,5.0
qtwin.csv,0.0,123.0,71.0,34.0,91.0,87.0,5.0,0.0,0.0,52.0,5.0,66.0,0.0,54.0,0.0,1.0
xinity.csv,0.0,5.0,7.0,181.0,0.0,0.0,8.0,0.0,475.0,52.0,11.0,0.0,0.0,0.0,0.0,2.0
