,recall,precision,pf,wins
auber.csv,0.79,0.58,0.55,4
delphilhlplib.csv,0.64,0.65,0.43,7
exordium.csv,0.58,0.67,0.31,9
fltk.csv,0.69,0.66,0.41,8
genoviz.csv,0.12,0.83,0.02,14
gzigzag.csv,0.31,0.83,0.1,16
irrlicht.csv,1.0,0.55,1.0,1
moast.csv,0.25,0.43,0.26,0
mptvseries.csv,0.49,0.7,0.19,13
openfrag.csv,0.77,0.68,0.44,11
qse.csv,0.62,0.63,0.5,5
sauerbraten.csv,0.91,0.57,0.72,3
toped.csv,0.79,0.56,0.69,2
truevision.csv,0.71,0.66,0.39,10
uwom.csv,0.48,0.71,0.22,12
zoolib.csv,0.59,0.77,0.27,15
zxing.csv,0.37,0.58,0.22,6
