,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.46,0.61,0.41,0.36,0.4,0.94,1.0,0.17,0.36,0.0
fontforge.csv,0.22,0.61,0.28,0.28,0.42,0.39,1.0,0.96,0.57,0.08
hatari.csv,0.56,0.65,0.9,0.76,0.8,0.58,1.0,0.83,0.07,0.25
jcl.csv,0.05,0.32,0.0,0.12,0.02,0.05,0.0,0.0,0.93,0.08
ltp.csv,0.39,0.48,0.45,0.32,0.98,0.47,1.0,0.33,0.43,0.54
net-snmp.csv,0.98,0.61,0.41,0.28,0.53,0.32,1.0,0.75,0.5,0.29
opde.csv,0.56,0.74,0.69,0.8,0.53,0.55,1.0,0.21,1.0,0.25
powerfolder-.csv,0.2,1.0,0.14,0.12,0.1,0.2,1.0,0.46,0.93,0.08
quantlib.csv,0.15,0.39,0.1,0.08,0.06,0.67,1.0,0.58,0.86,0.92
