,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.31,0.35,0.44,0.36,0.37,0.02,0.63,0.26,0.21,0.02
fontforge.csv,0.2,0.47,0.14,0.42,0.34,0.34,0.27,0.03,0.32,0.21
hatari.csv,0.33,0.38,0.0,0.76,0.51,0.39,0.42,0.94,0.15,0.27
jcl.csv,0.14,0.14,0.0,0.07,0.01,0.01,0.04,0.1,0.0,0.04
ltp.csv,0.31,0.47,0.44,0.16,0.03,0.41,0.46,0.55,0.22,0.39
net-snmp.csv,0.0,0.26,0.36,0.27,0.52,0.25,0.17,0.68,0.25,0.33
opde.csv,0.37,0.57,0.58,0.0,0.33,0.5,0.54,0.13,0.96,0.33
powerfolder-.csv,0.02,0.0,0.03,0.13,0.14,0.22,0.08,0.32,0.72,0.06
quantlib.csv,0.06,0.26,0.06,0.11,0.12,0.74,0.19,0.48,0.86,0.0
