,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.54,0.42,0.43,0.36,0.71,0.97,0.03,0.33,0.19,0.0
fontforge.csv,0.47,0.35,0.62,0.27,0.73,0.44,0.07,0.96,0.2,0.09
hatari.csv,0.57,0.42,1.0,0.36,0.78,0.51,0.04,0.41,0.06,0.19
jcl.csv,0.22,0.5,0.0,0.5,0.8,0.75,0.0,0.0,1.0,0.33
ltp.csv,0.5,0.3,0.45,0.53,0.99,0.44,0.04,0.32,0.21,0.26
net-snmp.csv,1.0,0.5,0.48,0.37,0.7,0.47,0.1,0.46,0.22,0.18
opde.csv,0.55,0.35,0.49,1.0,0.78,0.43,0.03,0.56,0.12,0.16
powerfolder-.csv,0.89,1.0,0.8,0.33,0.63,0.38,0.2,0.52,0.15,0.25
quantlib.csv,0.67,0.39,0.6,0.29,0.53,0.38,0.09,0.48,0.12,1.0
