,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.62,0.52,0.74,0.73,0.7,0.06,0.63,0.87,0.68,1.0
fontforge.csv,0.8,0.61,0.74,0.83,0.67,0.7,0.27,0.05,0.54,0.94
hatari.csv,0.55,0.52,0.1,0.79,0.55,0.57,0.42,0.95,0.94,0.8
jcl.csv,0.96,0.69,1.0,0.88,0.98,0.95,1.0,1.0,0.07,0.92
ltp.csv,0.69,0.7,0.71,0.7,0.03,0.67,0.46,0.86,0.61,0.6
net-snmp.csv,0.02,0.46,0.69,0.77,0.7,0.73,0.17,0.72,0.56,0.78
opde.csv,0.58,0.62,0.66,0.2,0.58,0.68,0.54,0.8,0.96,0.82
powerfolder-.csv,0.81,0.0,0.86,0.89,0.91,0.83,0.08,0.63,0.72,0.92
quantlib.csv,0.86,0.66,0.9,0.93,0.95,0.81,0.19,0.64,0.87,0.08
