,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.6,0.64,0.46,0.36,0.42,0.53,0.48,0.12,0.54
ipfilter.csv,0.39,0.36,0.27,0.45,0.57,0.35,0.95,0.64,0.51
mesa3d.csv,0.63,0.44,0.79,0.68,0.49,0.59,0.32,0.33,0.61
nassp.csv,0.45,0.54,0.76,0.29,0.52,0.04,0.02,0.07,0.19
rockbox.csv,0.46,0.52,0.59,0.32,0.19,0.61,0.43,0.16,0.76
soar.csv,0.39,0.37,0.0,0.0,0.68,0.0,0.21,0.34,0.0
super-tux.csv,0.6,0.39,0.65,0.93,0.0,0.47,0.0,0.36,0.37
tencompetence.csv,0.33,0.12,0.2,0.47,0.59,0.47,0.13,0.8,0.0
utgb.csv,0.7,0.64,0.69,0.45,0.39,0.34,0.41,0.26,0.42
