,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.93,0.0,0.3,0.35,0.56,0.0,0.13
jcl.csv,0.94,0.0,0.06,0.25,0.46,0.16,0.28
openxava.csv,0.89,0.03,0.04,0.22,0.51,0.1,0.09
tcvp.csv,0.0,0.0,0.0,0.0,0.12,0.27,0.0
vars-redux.csv,0.95,0.02,0.05,0.11,0.63,0.03,0.12
werx.csv,1.0,0.01,0.04,0.1,0.4,0.11,0.14
