,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.0,1.0,1.0,0.0,0.5,0.33
nsis.csv,0.28,1.0,0.05,0.04,0.68,0.4
papertoolkit.csv,0.0,0.0,0.06,1.0,1.0,0.67
plearn.csv,0.95,0.95,0.07,0.02,0.59,0.47
qdvdauthor.csv,0.33,0.93,0.12,0.0,1.0,0.48
tango-cs.csv,0.46,0.93,0.07,0.12,0.56,0.98
