,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.0,0.03,0.83,0.0,0.02,0.38
nsis.csv,0.9,1.0,0.58,0.67,0.9,0.51
papertoolkit.csv,0.0,0.0,0.04,1.0,0.02,0.04
plearn.csv,0.9,0.72,0.58,0.33,0.57,0.44
qdvdauthor.csv,0.83,0.48,0.67,0.0,0.98,0.24
tango-cs.csv,0.32,0.16,0.96,1.0,0.22,0.96
