,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,854.0,97.5,2054.0,1565.0,97.5,97.5,297.0,98.5,95.5,1093.0,89.5,95.5,98.5,721.5,97.5,588.5,388.0,98.5,4687.0
boost-sandbox.csv,570.5,97.5,1276.0,1192.0,149.0,73.5,198.0,98.5,98.5,1216.0,375.0,261.5,98.5,1767.5,97.5,2249.5,388.0,98.5,5780.5
dspace-gsoc.csv,287.0,97.5,997.5,1663.5,97.5,97.5,197.5,98.5,95.5,819.5,286.5,97.5,98.5,1587.5,97.5,1319.5,388.0,97.5,3893.0
enlightenment.csv,854.0,97.5,2195.0,1758.0,97.5,97.5,197.5,98.5,98.5,1093.0,286.5,97.5,98.5,1767.5,97.5,588.5,388.0,98.5,7340.0
fceugc.csv,473.0,0.0,380.0,1565.0,97.5,94.5,97.5,97.5,95.5,720.0,121.0,335.0,89.5,112.5,147.0,0.0,387.0,98.5,654.0
gnukeda.csv,854.0,97.5,1885.0,1758.0,97.5,97.5,297.0,98.5,95.5,1000.5,286.5,95.5,98.5,1767.5,97.5,588.5,388.0,98.5,7065.0
jaolt.csv,381.5,0.0,643.5,1011.5,97.5,97.5,98.5,98.5,98.5,905.0,286.5,97.5,98.5,483.5,93.5,299.0,291.5,97.5,3027.0
knowledge.csv,854.0,97.5,1305.0,1561.5,97.5,97.5,198.0,98.5,95.5,1093.0,191.0,97.5,98.5,1675.0,97.5,490.0,193.0,98.5,8301.0
kowari.csv,372.5,94.5,729.5,1563.0,83.5,94.5,198.0,98.5,97.5,365.0,286.5,97.5,95.5,954.5,87.5,1122.0,387.0,98.5,8586.0
lufa-lib.csv,659.5,97.5,1857.5,560.5,97.5,97.5,198.0,96.5,98.5,1175.5,277.5,95.5,98.5,1254.5,97.5,847.0,388.0,97.5,747.0
maidsafe-dht.csv,280.5,97.5,1375.5,1813.5,97.5,97.5,296.0,98.5,95.5,1527.0,89.5,97.5,98.5,507.0,97.5,490.0,388.0,97.5,3536.5
pixel-commandos.csv,343.0,97.5,380.5,152.0,97.5,94.5,189.0,97.5,98.5,455.0,157.5,64.5,86.5,522.0,153.0,391.5,193.0,98.5,1134.5
playerstage.csv,280.5,97.5,1856.0,455.5,97.5,97.5,198.0,98.5,98.5,2064.0,51.5,95.5,97.5,1054.5,97.5,391.5,291.5,98.5,372.5
proftp.csv,73.5,56.5,1139.0,259.5,84.5,97.5,98.5,96.5,90.5,264.0,191.0,97.5,0.0,0.0,45.5,27.5,290.5,98.5,754.5
tcvp.csv,148.5,30.5,91.5,144.0,0.0,116.0,157.0,96.5,0.0,0.0,21.5,0.0,64.5,675.0,0.0,116.0,0.0,178.0,1635.5
theresa.csv,188.0,97.5,522.5,735.5,97.5,94.5,197.5,98.5,95.5,1790.5,286.5,97.5,98.5,156.5,184.0,281.0,192.0,97.5,3232.0
uwom.csv,840.0,97.5,89.5,271.5,85.5,94.5,197.5,97.5,100.0,2114.5,104.0,97.5,98.5,1236.5,97.5,490.0,0.0,98.5,1229.0
xapian.csv,800.5,97.5,2071.0,1561.5,97.5,97.5,198.0,98.5,95.5,1093.0,93.5,97.5,98.5,77.0,275.5,489.5,95.5,98.5,5252.0
yaprm.csv,155.0,0.0,451.5,1659.5,97.5,97.5,97.5,98.5,98.5,1002.5,286.5,97.5,98.5,0.0,45.5,191.5,291.5,98.5,4100.0
