,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.54,0.19,0.62,0.5,12.0,0
bigdata.csv,0.43,0.2,0.275,0.645,6.0,5
calcubetimer.csv,0.39,0.22,0.38,0.5,6.5,2
jas.csv,0.3,0.265,0.32499999999999996,0.79,1.0,9
jbpm.csv,0.055,0.265,0.035,0.8,2.0,10
jgossipforum.csv,0.28500000000000003,0.345,0.17,0.8049999999999999,3.0,11
joustsim.csv,0.705,0.22,0.275,0.555,5.5,6
madman.csv,0.305,0.14500000000000002,0.5449999999999999,0.6799999999999999,4.5,1
mule.csv,0.62,0.235,0.43,0.435,7.5,3
nunit.csv,0.42000000000000004,0.135,0.4,0.6,4.0,4
piccolo2d.csv,0.425,0.36,0.16999999999999998,0.525,8.0,7
sblim.csv,0.445,0.215,0.235,0.6,2.0,8
