,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.99,0.22,0.33,0.65,0.62,0.76,0.46,0.41
fceugc.csv,0.3,0.37,0.95,0.8,0.72,0.79,0.39,0.6
ftm.csv,0.22,0.31,0.44,0.75,0.65,0.8,1.0,0.67
google-gears.csv,0.25,0.3,0.49,0.71,0.65,0.99,0.53,0.64
jaolt.csv,0.27,0.29,0.37,1.0,0.66,0.84,0.48,0.65
jcache.csv,0.26,0.32,0.35,0.77,0.72,0.77,0.46,1.0
kmess.csv,0.23,0.38,0.26,0.86,1.0,0.8,0.62,0.5
xmemcached.csv,0.31,1.0,0.45,0.86,0.73,0.83,0.53,0.7
