,f1,g,recall,precision,pf,wins
bacnet.csv,0.42,0.585,0.5700000000000001,0.365,0.42500000000000004,8
gamestone.csv,0.22499999999999998,0.18,0.15000000000000002,0.28500000000000003,0.20500000000000002,1
gbif-providertoolkit.csv,0.425,0.53,0.545,0.405,0.44999999999999996,6
heekscad.csv,0.495,0.64,0.71,0.395,0.45999999999999996,11
igarden.csv,0.495,0.55,0.505,0.44999999999999996,0.265,10
levent.csv,0.08,0.05,0.04,0.18,0.005,0
lportal.csv,0.14,0.095,0.07500000000000001,0.5349999999999999,0.06,2
openmsx.csv,0.35,0.43,0.405,0.315,0.355,3
owlapi.csv,0.46,0.45999999999999996,0.665,0.335,0.49,5
pnotepad.csv,0.45999999999999996,0.53,0.855,0.33999999999999997,0.7,7
quark.csv,0.3,0.305,0.26,0.6100000000000001,0.07,4
xcsoar.csv,0.4,0.505,0.5800000000000001,0.39,0.32999999999999996,9
