,recall,precision,pf,pci_20,ifa,wins
acegisecurity.csv,0.69,0.44,0.51,0.52,1.0,10
amateur-scrolls.csv,0.33,0.52,0.12,0.64,1.0,14
biopax.csv,1.0,0.37,0.94,0.42,0.0,7
crux-framework.csv,0.1,0.44,0.07,0.86,1.0,12
exl.csv,0.58,0.42,0.46,0.48,1.0,6
ikvm.csv,0.35,0.32,0.6,0.7,1.0,4
irrlicht.csv,1.0,0.36,1.0,0.4,2.0,0
les-indemodables.csv,0.71,0.39,0.6,0.41,2.0,1
lportal.csv,0.12,0.46,0.05,0.8,1.0,13
ns-3-dev-def-routing.csv,0.7,0.42,0.47,0.52,1.0,8
qpe.csv,0.4,0.36,0.27,0.57,2.0,3
sigil.csv,0.74,0.44,0.46,0.44,0.0,11
ultimairis.csv,0.6,0.46,0.46,0.49,1.0,9
unflobtactical.csv,0.8,0.38,0.6,0.46,2.0,2
xbg.csv,0.23,0.33,0.23,0.92,2.0,5
