,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,geogebra.csv,duplicati.csv
botsnscouts.csv,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,9.0,2.0,10.0,2.0,5.0,0.0
dspace-gsoc.csv,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,44.0,101.0,9.0,0.0,8.0,1.0
fbmanager.csv,10.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,20.0,4.0,3.0,1.0,39.0,6.0,4.0,12.0,0.0,0.0
fido.csv,140.0,52.0,64.0,62.0,287.0,0.0,53.0,104.0,350.0,81.0,54.0,63.0,125.0,387.0,0.0,306.0,395.0,58.0
freenet.csv,11.0,0.0,0.0,1.0,0.0,1.0,8.0,6.0,35.0,0.0,1.0,2.0,57.0,11.0,8.0,1.0,45.0,0.0
geogebra.csv,4.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,6.0,73.0,0.0,64.0,3.0,0.0,0.0
google-caja.csv,12.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,58.0,1.0,1.0,1.0,66.0,2.0,21.0,4.0,9.0,1.0
itext.csv,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,125.0,2.0,106.0,13.0,3.0,0.0
k3b.csv,6.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,5.0,67.0,1.0,37.0,1.0,6.0,1.0
megameknet.csv,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,8.0,36.0,1.0,24.0,0.0,7.0,0.0
myfaces.csv,2.0,1.0,5.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,53.0,0.0,60.0,2.0,5.0,0.0
onotoa.csv,2.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,38.0,3.0,2.0,2.0,66.0,20.0,16.0,2.0,2.0,0.0
paintown.csv,0.0,2.0,1.0,0.0,5.0,0.0,6.0,2.0,60.0,0.0,2.0,1.0,39.0,20.0,15.0,0.0,5.0,0.0
powerfolder.csv,140.0,52.0,64.0,62.0,0.0,89.0,53.0,104.0,2.0,81.0,0.0,63.0,0.0,387.0,106.0,1.0,395.0,0.0
smartgwt.csv,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,18.0,0.0,0.0,5.0,14.0,0.0,5.0,0.0,8.0,0.0
sqlpower-library.csv,3.0,1.0,1.0,0.0,4.0,0.0,5.0,3.0,21.0,0.0,1.0,6.0,26.0,2.0,18.0,3.0,5.0,0.0
triplea.csv,2.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,14.0,0.0,0.0,7.0,18.0,32.0,4.0,3.0,0.0,0.0
