,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,12.0,1.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0
exordium.csv,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
flexpay.csv,11.0,5.0,0.0,3.0,1.0,2.0,20.0,1.0,0.0
mptvseries.csv,2.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0
openmsx.csv,14.0,9.0,0.0,3.0,3.0,1.0,0.0,4.0,4.0
qtractor.csv,3.0,4.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
synergyspace.csv,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0
tango-cs.csv,3.0,2.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0
toped.csv,9.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0
