,recall,precision,pf,wins
codesmith.csv,0.55,0.52,0.5,8
fityk.csv,0.74,0.49,0.65,4
ivataopenportal.csv,0.83,0.56,0.78,9
lcfizvtop.csv,0.52,0.52,0.49,7
lite.csv,0.64,0.58,0.55,15
onotoa.csv,0.69,0.5,0.73,2
openwbem.csv,0.59,0.5,0.39,10
orc.csv,0.27,0.52,0.15,14
plato.csv,1.0,0.52,1.0,3
rodin-b-sharp.csv,0.26,0.58,0.15,16
ta3d.csv,0.06,0.42,0.1,0
tycho.csv,0.51,0.51,0.37,12
umber.csv,0.78,0.56,0.69,13
vienna-add-in.csv,0.57,0.5,0.5,5
wpdev.csv,1.0,0.51,0.98,1
xcmetadataservicestoolkit.csv,0.39,0.51,0.39,6
yarp0.csv,0.5,0.53,0.44,11
