,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.0,0.0,2.0,5.0,0.0,17.0
empyrean.csv,0.0,1.0,5.0,6.0,2.0,3.0
impala.csv,0.0,2.0,8.0,0.0,0.0,4.0
multitude.csv,2.0,4.0,1.0,2.0,0.0,1.0
nutz.csv,1.0,0.0,0.0,4.0,6.0,1.0
pi-qmc.csv,2.0,3.0,3.0,4.0,0.0,0.0
