,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.38,0.4,0.75,0.41,0.39,0.44,0.38,0.45,0.5,0.51,0.53,0.43,0.37,0.46,0.41,0.32
customsagetv.csv,0.68,0.97,0.0,0.0,0.64,0.45,0.91,0.8,0.75,0.83,0.82,0.75,0.94,0.8,0.76,0.48
fluidium.csv,0.67,0.0,0.0,0.82,0.0,0.95,0.0,0.75,0.5,0.0,0.0,0.0,0.67,0.56,0.0,0.92
guineu.csv,0.47,0.51,0.0,0.91,0.65,0.48,0.54,0.45,0.94,0.66,0.63,0.4,0.5,0.44,0.62,0.53
inkscape.csv,0.43,0.44,0.49,0.4,0.95,0.92,0.49,0.61,0.6,0.51,0.89,0.42,0.4,0.45,0.34,0.33
mpqc.csv,0.95,0.98,0.67,0.67,0.93,0.97,0.92,0.86,0.93,0.99,0.79,0.62,0.96,0.65,0.86,0.93
nsis.csv,0.41,0.48,0.53,0.8,0.41,0.62,0.41,0.7,0.62,0.57,0.59,0.39,0.44,0.84,0.38,0.47
octave.csv,0.43,0.59,0.88,0.59,0.59,0.86,0.76,0.45,0.86,0.63,0.65,0.46,0.7,0.46,0.59,0.53
owfs.csv,0.36,0.48,0.49,0.5,0.49,0.51,0.38,0.44,0.57,0.45,0.6,0.47,0.44,0.44,0.33,0.42
owlib.csv,0.33,0.38,0.38,0.35,0.38,0.37,0.33,0.32,0.38,0.37,0.36,0.41,0.33,0.35,0.76,0.33
pamguard.csv,0.54,0.65,0.38,0.42,0.55,0.63,0.37,0.42,0.42,0.59,0.6,0.55,0.39,0.86,0.46,0.44
prelude.csv,0.3,0.39,0.5,0.42,0.37,0.41,0.34,0.43,0.51,0.44,0.46,0.38,0.36,0.41,0.31,0.33
robocode.csv,0.4,0.48,0.0,0.5,0.45,0.41,0.34,0.46,0.57,0.48,0.39,0.41,0.42,0.35,0.49,0.47
uwom-server.csv,0.65,0.72,0.0,0.86,0.58,0.49,0.48,0.53,0.48,0.49,0.42,0.33,0.89,0.38,0.5,0.92
zengine.csv,0.31,0.4,0.43,0.35,0.39,0.45,0.36,0.43,0.53,0.42,0.47,0.39,0.36,0.47,0.33,0.3
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
