,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.53,0.09,0.28,0.36,0.13,0.09,0.24,0.36,0.71,0.45,0.42,0.3,0.38,0.27,0.61,0.45
customsagetv.csv,0.39,0.24,0.0,0.11,0.41,0.23,0.17,0.16,0.41,0.24,0.12,0.13,0.27,0.06,0.35,0.89
fluidium.csv,0.1,0.0,0.0,0.3,0.0,0.18,0.0,0.11,0.0,0.0,0.0,0.0,0.06,0.68,0.0,0.14
guineu.csv,0.73,0.59,0.0,0.11,0.45,0.45,0.57,0.43,0.18,0.53,0.22,0.54,0.49,0.58,0.42,0.6
inkscape.csv,0.57,0.66,0.0,0.0,0.31,0.12,0.71,0.52,0.44,0.63,0.2,0.0,0.32,0.13,0.24,0.48
mpqc.csv,0.27,0.07,0.06,0.0,0.3,0.62,0.14,0.45,0.0,0.32,0.54,0.29,0.19,0.45,0.09,0.05
nsis.csv,0.5,0.4,0.66,0.3,0.39,0.58,0.31,0.39,0.53,0.52,0.73,0.71,0.54,0.27,0.42,0.71
octave.csv,0.56,0.52,0.23,0.53,0.62,0.29,0.47,0.51,0.26,0.49,0.28,0.51,0.33,0.51,0.45,0.25
owfs.csv,0.52,0.53,0.0,0.49,0.56,0.55,0.63,0.17,0.35,0.55,0.44,0.44,0.59,0.5,0.58,0.39
owlib.csv,0.67,0.69,0.64,0.6,0.64,0.27,0.6,0.61,0.63,0.6,0.44,0.47,0.66,0.55,0.26,0.71
pamguard.csv,0.48,0.47,0.64,0.64,0.57,0.47,0.62,0.6,0.7,0.33,0.24,0.66,0.61,0.23,0.67,0.4
prelude.csv,0.09,0.05,0.85,0.41,0.44,0.39,0.59,0.27,0.57,0.5,0.0,0.76,0.27,0.62,0.24,0.59
robocode.csv,0.71,0.56,0.02,0.58,0.66,0.48,0.76,0.74,0.7,0.59,0.38,0.41,0.61,0.6,0.49,0.59
uwom-server.csv,0.42,0.38,0.02,0.11,0.45,0.46,0.54,0.51,0.67,0.62,0.38,0.58,0.21,0.53,0.37,0.07
zengine.csv,0.0,0.05,0.71,0.36,0.38,0.4,0.13,0.0,0.27,0.38,0.45,0.85,0.27,0.39,0.0,0.33
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
