,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.78,0.52,0.62,0.21,0.37
aime.csv,0.31,0.84,0.31,0.43,1.0,0.17
badtrinitycore.csv,0.12,0.49,0.12,0.98,0.0,0.4
electric-core.csv,0.38,0.53,0.9,0.68,0.79,0.6
geochat.csv,0.54,0.28,0.44,0.32,0.29,0.9
olsrd.csv,0.96,1.0,0.72,0.94,0.86,0.63
