,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.33,0.52,0.56,0.79,0.71
aime.csv,0.72,0.62,0.69,0.59,0.0,0.88
badtrinitycore.csv,0.89,0.65,0.88,0.02,1.0,0.8
electric-core.csv,0.79,0.8,0.1,0.74,0.78,0.73
geochat.csv,0.57,0.75,0.61,0.71,0.9,0.1
olsrd.csv,0.63,0.0,0.62,0.58,0.73,0.6
