,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.0,12.0,6.0,0.0,0.0
aime.csv,1.0,0.0,15.0,1.0,0.0,13.0
badtrinitycore.csv,2.0,4.0,7.0,0.0,81.0,10.0
electric-core.csv,8.0,0.0,0.0,8.0,11.0,14.0
geochat.csv,3.0,0.0,2.0,16.0,23.0,0.0
olsrd.csv,3.0,0.0,3.0,1.0,3.0,0.0
