,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,4.0,21.0,1.0,2.0,8.0,0.0,1.0,18.0,1.0
bloodycore.csv,0.0,1.0,0.0,0.0,2.0,1.0,1.0,89.0,1.0
dvd-create.csv,40.0,2.0,0.0,0.0,3.0,17.0,1.0,12.0,9.0
dvt.csv,4.0,0.0,0.0,0.0,7.0,9.0,1.0,7.0,3.0
gbif-indexingtoolkit.csv,2.0,3.0,1.0,0.0,0.0,10.0,3.0,7.0,3.0
mumble.csv,7.0,0.0,10.0,0.0,0.0,11.0,1.0,0.0,2.0
planeshift.csv,8.0,3.0,29.0,1.0,0.0,5.0,0.0,12.0,23.0
truevision.csv,4.0,18.0,0.0,0.0,2.0,9.0,2.0,8.0,0.0
zorannt.csv,0.0,21.0,1.0,0.0,2.0,3.0,3.0,5.0,1.0
