,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.17,0.52,0.9,0.7,0.64,1.0,0.27,0.6,0.79
bloodycore.csv,0.09,0.07,0.99,0.36,0.64,0.14,0.31,0.0,0.29
dvd-create.csv,0.83,0.88,0.74,1.0,0.73,0.79,0.84,0.92,0.89
dvt.csv,0.26,0.98,0.24,0.39,0.36,0.57,0.2,0.28,0.03
gbif-indexingtoolkit.csv,0.17,0.14,0.17,0.2,1.0,0.14,0.17,0.12,0.11
mumble.csv,0.43,0.17,0.47,0.49,0.36,0.14,0.39,1.0,0.63
planeshift.csv,0.78,0.69,0.79,0.72,0.64,0.86,1.0,0.84,0.92
truevision.csv,0.7,0.71,0.47,0.66,0.91,0.71,0.63,0.72,1.0
zorannt.csv,1.0,0.5,0.34,0.53,0.91,0.29,0.45,0.12,0.29
