,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.15,0.23,0.15,0.76,0.21,1.0,0.7,0.24,0.32
bloodycore.csv,0.67,0.33,1.0,0.79,0.15,0.4,0.71,0.0,0.18
dvd-create.csv,0.13,0.37,0.14,1.0,0.19,0.17,0.78,0.33,0.4
dvt.csv,0.13,1.0,0.15,0.78,0.13,0.18,0.81,0.26,0.12
gbif-indexingtoolkit.csv,0.36,0.24,0.23,0.65,1.0,0.08,0.66,0.2,0.33
mumble.csv,0.33,0.24,0.27,0.95,0.22,0.11,0.81,1.0,0.44
planeshift.csv,0.18,0.37,0.15,0.8,0.25,0.21,1.0,0.36,0.35
truevision.csv,0.22,0.33,0.17,0.84,0.17,0.18,0.82,0.34,1.0
zorannt.csv,1.0,0.24,0.29,0.8,0.19,0.29,0.78,0.2,0.25
