,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.96,0.66,0.37,0.47,0.5,0.93,0.89,0.44,0.38
bloodycore.csv,0.67,0.89,0.99,0.74,0.48,0.8,0.76,0.93,0.62
dvd-create.csv,0.51,0.42,0.38,0.41,0.36,0.45,0.34,0.39,0.34
dvt.csv,0.87,0.73,0.98,0.54,0.63,0.71,0.97,0.78,0.88
gbif-indexingtoolkit.csv,0.91,0.76,0.98,0.91,0.91,0.96,0.97,0.93,0.92
mumble.csv,0.67,0.55,0.62,0.39,0.56,0.56,0.5,0.6,0.35
planeshift.csv,0.42,0.37,0.36,0.38,0.43,0.38,0.37,0.39,0.39
truevision.csv,0.53,0.45,0.53,0.43,0.37,0.42,0.43,0.47,0.58
zorannt.csv,0.87,0.76,0.98,0.51,0.4,0.93,0.6,0.93,0.68
