,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.73,0.2,0.26,0.09,1.0,0.24
chaperon.csv,0.61,0.41,0.36,0.44,0.86,0.26
mule.csv,0.73,1.0,0.32,0.1,1.0,0.42
nunit.csv,0.76,0.52,0.21,0.18,0.96,0.39
springside.csv,0.68,0.6,0.31,0.09,0.97,0.34
swtfox.csv,0.62,0.34,0.7,0.05,0.84,0.23
