,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.49,0.04,0.33,0.13,0.92,0.32
chaperon.csv,0.4,0.32,0.37,0.62,0.49,0.34
mule.csv,0.71,0.04,0.2,0.14,0.68,0.5
nunit.csv,0.49,0.57,0.23,0.27,0.63,0.51
springside.csv,0.74,0.67,0.34,0.16,0.75,0.48
swtfox.csv,0.69,0.49,0.68,0.09,0.43,0.34
