,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.37,0.02,0.45,0.25,0.86,0.48
chaperon.csv,0.3,0.27,0.38,1.0,0.34,0.48
mule.csv,0.7,0.02,0.15,0.25,0.52,0.62
nunit.csv,0.37,0.63,0.25,0.5,0.46,0.72
springside.csv,0.82,0.76,0.38,0.75,0.61,0.8
swtfox.csv,0.77,0.94,0.65,0.5,0.29,0.7
