,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.86,0.27,0.93,0.85,0.76,0.99
mcmc-jags.csv,0.65,0.81,0.88,0.44,0.64,0.53
olap-navigator.csv,0.14,0.7,0.48,0.5,0.5,0.6
pidgin.csv,0.42,0.68,0.54,0.67,0.4,0.68
salasaga.csv,0.87,0.67,0.88,0.69,0.52,0.36
sepgsql.csv,0.43,0.7,0.37,0.74,0.44,0.57
