,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.61,0.88,0.0,1.0,0.66,1.0,0.73
amateur-scrolls.csv,0.6,0.73,0.68,0.77,0.0,0.58,0.92
arcallians.csv,0.52,0.03,0.6,0.62,0.6,0.57,0.61
gebr.csv,0.93,0.79,0.89,0.11,0.81,0.75,0.71
jfreereport.csv,0.02,0.87,0.85,1.06,0.97,1.09,0.94
kml.csv,0.61,0.51,0.49,0.55,0.56,0.0,0.56
multitude.csv,0.56,0.61,0.61,0.51,0.53,0.48,0.0
