,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.35,0.88,0.0,1.0,0.63,1.0,0.22
amateur-scrolls.csv,0.25,0.1,0.2,0.0,0.0,0.0,0.02
arcallians.csv,0.48,0.02,0.49,0.34,0.59,0.28,0.34
gebr.csv,0.93,0.78,0.88,0.03,0.8,0.74,0.71
jfreereport.csv,0.0,0.7,0.64,1.0,0.76,0.92,0.81
kml.csv,0.57,0.3,0.45,0.13,0.43,0.0,0.39
multitude.csv,0.47,0.45,0.52,0.21,0.52,0.46,0.0
