,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,1400.0,222.5,97.5,366.0,94.5,365.0,1190.0,288.5
apolloplayer.csv,5263.0,783.5,787.0,666.5,98.5,99.0,633.5,486.0
k3d.csv,695.0,163.5,379.5,560.0,88.5,475.5,464.5,283.0
kowari.csv,5608.0,96.5,857.5,194.0,99.0,479.5,922.5,289.5
redshell.csv,1307.0,195.0,19664.0,240.0,99.0,769.0,904.5,282.0
rtb-team.csv,202.5,96.5,1448.5,78.5,96.5,99.0,547.0,565.0
xreal.csv,2418.5,386.0,612.0,52.5,99.0,905.0,728.0,193.0
