,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.41,0.18,0.6,0.46,0.33,0.4,0.58
ifmo-game-1.csv,0.07,0.26,0.11,0.84,0.0,0.4,0.13
knowledge.csv,0.88,0.59,0.49,0.5,0.69,0.58,0.62
pentahoanalysistool.csv,0.34,0.78,0.16,0.17,0.53,0.34,0.25
projecteqemu.csv,0.73,0.53,0.09,0.59,0.0,0.62,0.79
sumatrapdf.csv,0.54,0.46,0.41,0.46,0.35,0.68,0.43
voms.csv,0.82,0.68,0.11,0.58,0.88,0.73,0.74
