,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,0.67,0.0,0.0,0.0,0.0
foursquared.csv,0.91,0.8,0.83,0.59,0.83,0.71,0.0
ifmo-game-1.csv,0.83,0.0,0.0,0.86,0.67,0.0,0.0
jmule.csv,0.52,0.55,0.57,0.29,0.56,0.36,0.5
micomt.csv,0.94,0.96,0.9,0.51,0.92,0.65,0.67
voms.csv,0.92,0.89,0.0,0.0,0.89,0.67,0.0
