,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv
acdk.csv,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,311.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0
amygdala.csv,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,487.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0
awemud.csv,1.0,0.0,2.0,6.0,0.0,0.0,6.0,2.0,124.0,52.0,4.0,0.0,8.0,0.0,0.0,0.0
bullet.csv,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,36.0,52.0,14.0,1.0,23.0,10.0,0.0,0.0
customwars.csv,0.0,1.0,6.0,0.0,0.0,2.0,5.0,5.0,77.0,52.0,1.0,0.0,10.0,0.0,0.0,2.0
dvd-create.csv,2.0,2.0,5.0,1.0,0.0,0.0,4.0,4.0,874.0,52.0,18.0,1.0,1.0,5.0,0.0,0.0
gbif-indexingtoolkit.csv,0.0,0.0,0.0,2.0,91.0,1.0,9.0,0.0,699.0,52.0,16.0,1.0,0.0,2.0,0.0,1.0
go.csv,2.0,0.0,0.0,19.0,0.0,0.0,5.0,2.0,542.0,52.0,8.0,0.0,23.0,0.0,1.0,0.0
gss.csv,0.0,2.0,0.0,4.0,0.0,2.0,6.0,9.0,961.0,52.0,19.0,0.0,23.0,3.0,2.0,1.0
kwave.csv,2.0,4.0,0.0,1.0,0.0,2.0,8.0,6.0,1412.0,1.0,15.0,5.0,50.0,1.0,0.0,0.0
lsb.csv,1.0,3.0,0.0,0.0,0.0,2.0,6.0,2.0,313.0,52.0,1.0,6.0,5.0,0.0,0.0,0.0
mpgravity.csv,2.0,0.0,3.0,1.0,0.0,0.0,9.0,2.0,2488.0,0.0,1.0,2.0,367.0,0.0,1.0,0.0
qcad2.csv,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0
qtwin.csv,2.0,123.0,71.0,181.0,91.0,2.0,0.0,5.0,30.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0
roller.csv,1.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,1384.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0
xinity.csv,2.0,4.0,0.0,1.0,0.0,2.0,12.0,10.0,1760.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0
