,f1,g,recall,precision,pf,wins
atlc.csv,0.405,0.42500000000000004,0.655,0.345,0.63,2
miranda-icq.csv,0.46499999999999997,0.495,0.52,0.46499999999999997,0.255,10
pclasses.csv,0.16999999999999998,0.13,0.10500000000000001,0.33999999999999997,0.175,0
pfaedit.csv,0.33499999999999996,0.43,0.375,0.54,0.095,9
rockbox.csv,0.365,0.505,0.48,0.315,0.28500000000000003,4
theresa.csv,0.415,0.475,0.435,0.44,0.25,7
thrust.csv,0.28500000000000003,0.315,0.28,0.39,0.21000000000000002,1
tktoolkit.csv,0.485,0.51,0.77,0.365,0.7,5
trinitycore.csv,0.345,0.5,0.49,0.425,0.27,6
tzod.csv,0.385,0.5549999999999999,0.58,0.35,0.32,8
yaprm.csv,0.315,0.405,0.36,0.43,0.175,3
