,recall,precision,pf,wins
arm-webradio.csv,0.35,0.5,0.30000000000000004,13
aztec.csv,0.28,0.45,0.175,10
bl-toolkit.csv,0.755,0.365,0.775,0
co-ode-owl-plugins.csv,0.5,0.52,0.4,15
gbif-indexingtoolkit.csv,0.51,0.445,0.45999999999999996,6
gnukeda.csv,0.595,0.32999999999999996,0.575,1
motu.csv,0.7350000000000001,0.45499999999999996,0.655,5
oscarmcmaster.csv,0.63,0.495,0.45999999999999996,14
pamguard.csv,0.475,0.35,0.37,3
prelude.csv,0.855,0.42,0.84,2
qdvdauthor.csv,0.535,0.45999999999999996,0.44,7
qlc.csv,0.39,0.47,0.26,12
scite-ru.csv,0.655,0.49,0.51,11
tencompetence.csv,0.175,0.51,0.26,9
trackit.csv,0.185,0.405,0.255,4
yaprm.csv,0.455,0.46499999999999997,0.375,8
