,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.26,0.41,0.8,0.13,0.39
nabu-library.csv,0.18,0.26,0.58,0.31,0.84
pcgen.csv,0.33,0.76,0.09,0.17,0.05
selenium.csv,0.71,0.64,0.56,0.76,0.35
tolven.csv,0.47,0.5,0.0,0.76,0.01
