,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,3.0,0.0,0.0,262.0,64.0,311.0,101.0,240.0,627.0
avisynth2.csv,95.0,72.0,166.0,262.0,0.0,3583.0,101.0,240.0,627.0
les-indemodables.csv,2.0,0.0,3.0,10.0,64.0,172.0,0.0,2.0,0.0
lportal.csv,5.0,0.0,1.0,21.0,64.0,0.0,0.0,0.0,0.0
mbse.csv,5.0,0.0,8.0,0.0,17.0,555.0,9.0,0.0,0.0
mplayer-ce.csv,3.0,0.0,11.0,0.0,32.0,167.0,6.0,0.0,0.0
simplewebservices.csv,0.0,0.0,8.0,4.0,24.0,119.0,0.0,0.0,1.0
vapor.csv,0.0,0.0,8.0,1.0,64.0,165.0,0.0,2.0,0.0
zscreen.csv,3.0,0.0,11.0,6.0,28.0,160.0,0.0,0.0,0.0
