,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,avisynth2.csv,octet.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
twostep.csv,0.79,0.73,0.98,0.73,0.82,0.83,0.8,0.91,0.97,0.59,0.92,0.81,0.89,0.74,0.95,0.83,0.88,0.9,0.68,0.91,0.86,0.4,0.59,0.84,0.91,0.94,0.55,1.0,0.73,0.08,0.96,0.96,0.86,0.53,0.61,0.65,0.7,0.9,1.0,1.0,0.98,0.85,0.67,0.71,0.88,0.75,0.76,0.63,0.78,0.69,0.82,1.0,0.75,1.0,0.65,0.89,0.77,0.8,0.82,0.75,0.76,1.0,0.9,0.7,0.64,0.74,1.0,0.58,1.0,0.97,0.88,0.0,0.7,0.94,0.88,0.69,0.87,0.79,0.66
